time=6800ms


BODY: left=0,top=0,right=1423,bottom=1832; DOM="[object HTMLBodyElement]"
DIV: left=172,top=58,right=932,bottom=73; DOM="[object HTMLDivElement]"

DIV: left=172,top=116,right=1252,bottom=1832; DOM="[object HTMLDivElement]"

DIV: left=172,top=116,right=1252,bottom=1604; DOM="[object HTMLDivElement]"

DIV: left=181,top=122,right=1241,bottom=186; DOM="[object HTMLDivElement]"

DIV: left=181,top=122,right=755,bottom=204; DOM="[object HTMLDivElement]"

A: left=181,top=122,right=381,bottom=163; DOM="http://www.ikea.com/ca/en/"

DIV: left=381,top=131,right=755,bottom=189; DOM="[object HTMLDivElement]"

DIV: left=755,top=127,right=1252,bottom=180; DOM="[object HTMLDivElement]"

DIV: left=755,top=127,right=781,bottom=180; DOM="[object HTMLDivElement]"

DIV: left=755,top=127,right=781,bottom=180; DOM="[object HTMLDivElement]"

A: left=755,top=152,right=781,bottom=180; DOM="http://www.ikea.com/ms/en_CA/customer_service/faq.html"

DIV: left=792,top=127,right=929,bottom=179; DOM="[object HTMLDivElement]"

UL: left=804,top=127,right=918,bottom=181; DOM="[object HTMLUListElement]"

LI: left=804,top=127,right=918,bottom=145; DOM="[object HTMLLIElement]"

LI: left=804,top=145,right=918,bottom=163; DOM="[object HTMLLIElement]"

LI: left=804,top=163,right=918,bottom=181; DOM="[object HTMLLIElement]"

DIV: left=929,top=127,right=1028,bottom=179; DOM="[object HTMLDivElement]"

UL: left=941,top=127,right=1017,bottom=181; DOM="[object HTMLUListElement]"

LI: left=941,top=127,right=1017,bottom=145; DOM="[object HTMLLIElement]"

LI: left=941,top=145,right=1017,bottom=163; DOM="[object HTMLLIElement]"

LI: left=941,top=163,right=1017,bottom=181; DOM="[object HTMLLIElement]"

DIV: left=181,top=186,right=1241,bottom=221; DOM="[object HTMLDivElement]"

DIV: left=181,top=186,right=1241,bottom=219; DOM="[object HTMLDivElement]"

DIV: left=181,top=186,right=1241,bottom=219; DOM="[object HTMLDivElement]"

TABLE: left=181,top=186,right=1241,bottom=219; DOM="[object HTMLTableElement]"

TBODY: left=181,top=186,right=1241,bottom=219; DOM="[object HTMLTableSectionElement]"

TR: left=181,top=186,right=1241,bottom=219; DOM="[object HTMLTableRowElement]"

TD: left=181,top=186,right=215,bottom=219; DOM="[object HTMLTableCellElement]"

A: left=181,top=186,right=215,bottom=219; DOM="http://www.ikea.com/ca/en/catalog/news/departments/"

SPAN: left=181,top=186,right=215,bottom=219; DOM="[object HTMLSpanElement]"

SPAN: left=181,top=186,right=215,bottom=219; DOM="[object HTMLSpanElement]"

TD: left=215,top=186,right=270,bottom=219; DOM="[object HTMLTableCellElement]"

A: left=215,top=186,right=270,bottom=219; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/bedroom/bedroom_beds/?icid=iba%7Cca%7Cen_bedroom_nav%7C201702072243504371_1"

SPAN: left=215,top=186,right=270,bottom=219; DOM="[object HTMLSpanElement]"

TD: left=270,top=186,right=344,bottom=219; DOM="[object HTMLTableCellElement]"

A: left=270,top=186,right=344,bottom=219; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/bathroom/"

SPAN: left=270,top=186,right=344,bottom=219; DOM="[object HTMLSpanElement]"

TD: left=344,top=186,right=436,bottom=219; DOM="[object HTMLTableCellElement]"

A: left=344,top=186,right=436,bottom=219; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/living_room/"

SPAN: left=344,top=186,right=436,bottom=219; DOM="[object HTMLSpanElement]"

TD: left=436,top=186,right=504,bottom=219; DOM="[object HTMLTableCellElement]"

A: left=436,top=186,right=504,bottom=219; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/bedroom/"

SPAN: left=436,top=186,right=504,bottom=219; DOM="[object HTMLSpanElement]"

TD: left=504,top=186,right=560,bottom=219; DOM="[object HTMLTableCellElement]"

A: left=504,top=186,right=560,bottom=219; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/kitchen/"

SPAN: left=504,top=186,right=560,bottom=219; DOM="[object HTMLSpanElement]"

TD: left=560,top=186,right=608,bottom=219; DOM="[object HTMLTableCellElement]"

A: left=560,top=186,right=608,bottom=219; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/dining/"

SPAN: left=560,top=186,right=608,bottom=219; DOM="[object HTMLSpanElement]"

TD: left=608,top=186,right=725,bottom=219; DOM="[object HTMLTableCellElement]"

A: left=608,top=186,right=725,bottom=219; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/childrens_ikea"

SPAN: left=608,top=186,right=725,bottom=219; DOM="[object HTMLSpanElement]"

TD: left=725,top=186,right=822,bottom=219; DOM="[object HTMLTableCellElement]"

A: left=725,top=186,right=822,bottom=219; DOM="http://www.ikea.com/ca/en/catalog/categories/business/"

SPAN: left=725,top=186,right=822,bottom=219; DOM="[object HTMLSpanElement]"

TD: left=822,top=186,right=907,bottom=219; DOM="[object HTMLTableCellElement]"

A: left=822,top=186,right=907,bottom=219; DOM="http://www.ikea.com/ca/en/markethall/index.html?icid=iba%7Cca%7Cen_markethall_nav%7C201610170334281798_1"

SPAN: left=822,top=186,right=907,bottom=219; DOM="[object HTMLSpanElement]"

TD: left=907,top=186,right=954,bottom=219; DOM="[object HTMLTableCellElement]"

A: left=907,top=186,right=954,bottom=219; DOM="http://www.ikea.com/ca/en/ideas/?icid=itl%7Cca%7Cen_ideas_navbar%7C201608092024217846_1"

SPAN: left=907,top=186,right=954,bottom=219; DOM="[object HTMLSpanElement]"

TD: left=1115,top=186,right=1241,bottom=219; DOM="[object HTMLTableCellElement]"

A: left=1115,top=186,right=1241,bottom=219; DOM="javascript:;"

SPAN: left=1115,top=186,right=1241,bottom=219; DOM="[object HTMLSpanElement]"

SPAN: left=1124,top=195,right=1232,bottom=210; DOM="[object HTMLSpanElement]"

DIV: left=262,top=223,right=1160,bottom=1588; DOM="[object HTMLDivElement]"

DIV: left=262,top=247,right=463,bottom=11444; DOM="[object HTMLDivElement]"

SPAN: left=262,top=281,right=463,bottom=315; DOM="[object HTMLSpanElement]"

SPAN: left=272,top=320,right=462,bottom=353; DOM="[object HTMLSpanElement]"

DIV: left=282,top=407,right=462,bottom=547; DOM="[object HTMLDivElement]"

UL: left=282,top=407,right=462,bottom=547; DOM="[object HTMLUListElement]"

LI: left=282,top=407,right=462,bottom=421; DOM="[object HTMLLIElement]"

A: left=301,top=407,right=331,bottom=422; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&color=black"

LI: left=282,top=425,right=462,bottom=439; DOM="[object HTMLLIElement]"

A: left=301,top=425,right=336,bottom=440; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&color=brown"

LI: left=282,top=443,right=462,bottom=457; DOM="[object HTMLLIElement]"

A: left=301,top=443,right=327,bottom=458; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&color=gray"

LI: left=282,top=461,right=462,bottom=475; DOM="[object HTMLLIElement]"

A: left=301,top=461,right=334,bottom=476; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&color=green"

LI: left=282,top=479,right=462,bottom=493; DOM="[object HTMLLIElement]"

A: left=301,top=479,right=320,bottom=494; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&color=red"

LI: left=282,top=497,right=462,bottom=511; DOM="[object HTMLLIElement]"

A: left=301,top=497,right=331,bottom=512; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&color=white"

LI: left=282,top=515,right=462,bottom=529; DOM="[object HTMLLIElement]"

A: left=301,top=515,right=337,bottom=530; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&color=yellow"

LI: left=282,top=533,right=462,bottom=547; DOM="[object HTMLLIElement]"

A: left=282,top=533,right=370,bottom=548; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&color=other+colors"

FORM: left=282,top=595,right=462,bottom=688; DOM="[object HTMLFormElement]"

DIV: left=282,top=595,right=462,bottom=688; DOM="[object HTMLDivElement]"

DIV: left=282,top=646,right=462,bottom=688; DOM="[object HTMLDivElement]"

DIV: left=282,top=750,right=462,bottom=1170; DOM="[object HTMLDivElement]"

UL: left=282,top=750,right=462,bottom=1170; DOM="[object HTMLUListElement]"

LI: left=282,top=750,right=462,bottom=765; DOM="[object HTMLLIElement]"

A: left=282,top=750,right=340,bottom=765; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=16239"

LI: left=282,top=765,right=462,bottom=780; DOM="[object HTMLLIElement]"

A: left=282,top=765,right=339,bottom=780; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=18716"

LI: left=282,top=780,right=462,bottom=795; DOM="[object HTMLLIElement]"

A: left=282,top=780,right=371,bottom=795; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=16251"

LI: left=282,top=795,right=462,bottom=810; DOM="[object HTMLLIElement]"

A: left=282,top=795,right=355,bottom=810; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=18750"

LI: left=282,top=810,right=462,bottom=825; DOM="[object HTMLLIElement]"

A: left=282,top=810,right=456,bottom=825; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=24713"

LI: left=282,top=825,right=462,bottom=840; DOM="[object HTMLLIElement]"

A: left=282,top=825,right=397,bottom=840; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=10705"

LI: left=282,top=840,right=462,bottom=855; DOM="[object HTMLLIElement]"

A: left=282,top=840,right=424,bottom=855; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=20649"

LI: left=282,top=855,right=462,bottom=870; DOM="[object HTMLLIElement]"

A: left=282,top=855,right=350,bottom=870; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=10661"

LI: left=282,top=870,right=462,bottom=885; DOM="[object HTMLLIElement]"

A: left=282,top=870,right=348,bottom=885; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=10731"

LI: left=282,top=885,right=462,bottom=900; DOM="[object HTMLLIElement]"

A: left=282,top=885,right=448,bottom=900; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=21959"

LI: left=282,top=900,right=462,bottom=929; DOM="[object HTMLLIElement]"

A: left=282,top=900,right=446,bottom=929; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=11466"

LI: left=282,top=929,right=462,bottom=944; DOM="[object HTMLLIElement]"

A: left=282,top=929,right=430,bottom=944; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=10551"

LI: left=282,top=944,right=462,bottom=959; DOM="[object HTMLLIElement]"

A: left=282,top=944,right=346,bottom=959; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=25227"

LI: left=282,top=959,right=462,bottom=974; DOM="[object HTMLLIElement]"

A: left=282,top=959,right=433,bottom=974; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=10768"

LI: left=282,top=974,right=462,bottom=989; DOM="[object HTMLLIElement]"

A: left=282,top=974,right=324,bottom=989; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=20811"

LI: left=282,top=989,right=462,bottom=1004; DOM="[object HTMLLIElement]"

A: left=282,top=989,right=344,bottom=1004; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=16043"

LI: left=282,top=1004,right=462,bottom=1033; DOM="[object HTMLLIElement]"

A: left=282,top=1004,right=433,bottom=1033; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=30454"

LI: left=282,top=1033,right=462,bottom=1048; DOM="[object HTMLLIElement]"

A: left=282,top=1033,right=361,bottom=1048; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=20475"

LI: left=282,top=1048,right=462,bottom=1063; DOM="[object HTMLLIElement]"

A: left=282,top=1048,right=338,bottom=1063; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=20506"

LI: left=282,top=1063,right=462,bottom=1078; DOM="[object HTMLLIElement]"

A: left=282,top=1063,right=425,bottom=1078; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=10550"

LI: left=282,top=1078,right=462,bottom=1093; DOM="[object HTMLLIElement]"

A: left=282,top=1078,right=380,bottom=1093; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=10712"

LI: left=282,top=1093,right=462,bottom=1108; DOM="[object HTMLLIElement]"

A: left=282,top=1093,right=349,bottom=1108; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=18734"

LI: left=282,top=1108,right=462,bottom=1123; DOM="[object HTMLLIElement]"

A: left=282,top=1108,right=344,bottom=1123; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=20503"

LI: left=282,top=1123,right=462,bottom=1138; DOM="[object HTMLLIElement]"

A: left=282,top=1123,right=353,bottom=1138; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&range_subcategory=20676"

DIV: left=282,top=1232,right=462,bottom=1444; DOM="[object HTMLDivElement]"

UL: left=282,top=1232,right=462,bottom=1444; DOM="[object HTMLUListElement]"

LI: left=282,top=1232,right=462,bottom=1247; DOM="[object HTMLLIElement]"

A: left=282,top=1233,right=371,bottom=1247; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&department=childrens_ikea"

LI: left=282,top=1247,right=462,bottom=1262; DOM="[object HTMLLIElement]"

A: left=282,top=1247,right=344,bottom=1262; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&department=decoration"

LI: left=282,top=1262,right=462,bottom=1277; DOM="[object HTMLLIElement]"

A: left=282,top=1262,right=318,bottom=1277; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&department=dining"

LI: left=282,top=1277,right=462,bottom=1292; DOM="[object HTMLLIElement]"

A: left=282,top=1277,right=317,bottom=1292; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&department=eating"

LI: left=282,top=1292,right=462,bottom=1307; DOM="[object HTMLLIElement]"

A: left=282,top=1292,right=408,bottom=1307; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&department=ikea_family_products"

LI: left=282,top=1307,right=462,bottom=1322; DOM="[object HTMLLIElement]"

A: left=282,top=1307,right=400,bottom=1322; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&department=metod_kitchen"

LI: left=282,top=1322,right=462,bottom=1337; DOM="[object HTMLLIElement]"

A: left=282,top=1322,right=328,bottom=1337; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&department=laundry"

LI: left=282,top=1337,right=462,bottom=1352; DOM="[object HTMLLIElement]"

A: left=282,top=1337,right=326,bottom=1352; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&department=lighting"

LI: left=282,top=1352,right=462,bottom=1367; DOM="[object HTMLLIElement]"

A: left=282,top=1352,right=349,bottom=1367; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&department=living_room"

LI: left=282,top=1367,right=462,bottom=1382; DOM="[object HTMLLIElement]"

A: left=282,top=1367,right=328,bottom=1382; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&department=outdoor"

LI: left=282,top=1382,right=462,bottom=1397; DOM="[object HTMLLIElement]"

A: left=282,top=1382,right=361,bottom=1397; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&department=small_storage"

LI: left=282,top=1397,right=462,bottom=1412; DOM="[object HTMLLIElement]"

A: left=282,top=1397,right=351,bottom=1412; DOM="http://www.ikea.com/ca/en/search/?query=books&category=products&department=workspaces"

DIV: left=473,top=238,right=1160,bottom=1589; DOM="[object HTMLDivElement]"

DIV: left=473,top=247,right=1162,bottom=281; DOM="[object HTMLDivElement]"

INPUT: left=862,top=258,right=875,bottom=271; DOM="[object HTMLInputElement]"
LABEL: left=878,top=257,right=1005,bottom=272; DOM="[object HTMLLabelElement]"

INPUT: left=1009,top=258,right=1022,bottom=271; DOM="[object HTMLInputElement]"
LABEL: left=1025,top=257,right=1152,bottom=272; DOM="[object HTMLLabelElement]"

DIV: left=473,top=247,right=588,bottom=281; DOM="[object HTMLDivElement]"

DIV: left=587,top=247,right=702,bottom=281; DOM="[object HTMLDivElement]"

DIV: left=484,top=292,right=1150,bottom=313; DOM="[object HTMLDivElement]"

DIV: left=1008,top=292,right=1150,bottom=311; DOM="[object HTMLDivElement]"

DIV: left=484,top=292,right=1008,bottom=313; DOM="[object HTMLDivElement]"

DIV: left=473,top=350,right=1160,bottom=1557; DOM="[object HTMLDivElement]"

TABLE: left=473,top=350,right=1160,bottom=1557; DOM="[object HTMLTableElement]"

TBODY: left=473,top=350,right=1160,bottom=1557; DOM="[object HTMLTableSectionElement]"

TR: left=473,top=350,right=1160,bottom=542; DOM="[object HTMLTableRowElement]"

TD: left=473,top=350,right=610,bottom=542; DOM="[object HTMLTableCellElement]"

DIV: left=473,top=350,right=610,bottom=529; DOM="[object HTMLDivElement]"

DIV: left=488,top=360,right=598,bottom=529; DOM="[object HTMLDivElement]"

DIV: left=488,top=360,right=598,bottom=529; DOM="[object HTMLDivElement]"

A: left=488,top=473,right=598,bottom=528; DOM="http://www.ikea.com/ca/en/catalog/products/00290783/"

DIV: left=488,top=497,right=598,bottom=510; DOM="[object HTMLDivElement]"

TD: left=610,top=350,right=747,bottom=542; DOM="[object HTMLTableCellElement]"

DIV: left=610,top=350,right=747,bottom=529; DOM="[object HTMLDivElement]"

DIV: left=625,top=360,right=735,bottom=529; DOM="[object HTMLDivElement]"

DIV: left=625,top=360,right=735,bottom=529; DOM="[object HTMLDivElement]"

A: left=625,top=473,right=735,bottom=528; DOM="http://www.ikea.com/ca/en/catalog/products/S09903014/"

DIV: left=625,top=497,right=735,bottom=510; DOM="[object HTMLDivElement]"

TD: left=748,top=350,right=885,bottom=542; DOM="[object HTMLTableCellElement]"

DIV: left=748,top=350,right=885,bottom=529; DOM="[object HTMLDivElement]"

DIV: left=763,top=360,right=873,bottom=529; DOM="[object HTMLDivElement]"

DIV: left=763,top=360,right=873,bottom=529; DOM="[object HTMLDivElement]"

A: left=763,top=473,right=873,bottom=528; DOM="http://www.ikea.com/ca/en/catalog/products/00251809/"

DIV: left=763,top=497,right=873,bottom=510; DOM="[object HTMLDivElement]"

TD: left=885,top=350,right=1022,bottom=542; DOM="[object HTMLTableCellElement]"

DIV: left=885,top=350,right=1022,bottom=542; DOM="[object HTMLDivElement]"

DIV: left=900,top=360,right=1010,bottom=542; DOM="[object HTMLDivElement]"

DIV: left=900,top=360,right=1010,bottom=542; DOM="[object HTMLDivElement]"

A: left=900,top=473,right=1010,bottom=541; DOM="http://www.ikea.com/ca/en/catalog/products/20288562/"

DIV: left=900,top=497,right=1010,bottom=523; DOM="[object HTMLDivElement]"

TD: left=1023,top=350,right=1160,bottom=542; DOM="[object HTMLTableCellElement]"

DIV: left=1023,top=350,right=1160,bottom=542; DOM="[object HTMLDivElement]"

DIV: left=1038,top=360,right=1148,bottom=542; DOM="[object HTMLDivElement]"

DIV: left=1038,top=360,right=1148,bottom=542; DOM="[object HTMLDivElement]"

A: left=1038,top=473,right=1148,bottom=541; DOM="http://www.ikea.com/ca/en/catalog/products/50290785/"

DIV: left=1038,top=497,right=1148,bottom=523; DOM="[object HTMLDivElement]"

TR: left=473,top=542,right=1160,bottom=563; DOM="[object HTMLTableRowElement]"

TR: left=473,top=563,right=1160,bottom=572; DOM="[object HTMLTableRowElement]"

TR: left=473,top=572,right=1160,bottom=764; DOM="[object HTMLTableRowElement]"

TD: left=473,top=572,right=610,bottom=764; DOM="[object HTMLTableCellElement]"

DIV: left=473,top=572,right=610,bottom=751; DOM="[object HTMLDivElement]"

DIV: left=488,top=582,right=598,bottom=751; DOM="[object HTMLDivElement]"

DIV: left=488,top=582,right=598,bottom=751; DOM="[object HTMLDivElement]"

A: left=488,top=695,right=598,bottom=750; DOM="http://www.ikea.com/ca/en/catalog/products/80150095/"

DIV: left=488,top=719,right=598,bottom=732; DOM="[object HTMLDivElement]"

TD: left=610,top=572,right=747,bottom=764; DOM="[object HTMLTableCellElement]"

DIV: left=610,top=572,right=747,bottom=764; DOM="[object HTMLDivElement]"

DIV: left=625,top=582,right=735,bottom=764; DOM="[object HTMLDivElement]"

DIV: left=625,top=582,right=735,bottom=764; DOM="[object HTMLDivElement]"

A: left=625,top=695,right=735,bottom=763; DOM="http://www.ikea.com/ca/en/catalog/products/S09047296/"

DIV: left=625,top=732,right=735,bottom=745; DOM="[object HTMLDivElement]"

TD: left=748,top=572,right=885,bottom=764; DOM="[object HTMLTableCellElement]"

DIV: left=748,top=572,right=885,bottom=764; DOM="[object HTMLDivElement]"

DIV: left=763,top=582,right=873,bottom=764; DOM="[object HTMLDivElement]"

DIV: left=763,top=582,right=873,bottom=764; DOM="[object HTMLDivElement]"

A: left=763,top=695,right=873,bottom=763; DOM="http://www.ikea.com/ca/en/catalog/products/S09001986/"

DIV: left=763,top=732,right=873,bottom=745; DOM="[object HTMLDivElement]"

TD: left=885,top=572,right=1022,bottom=764; DOM="[object HTMLTableCellElement]"

DIV: left=885,top=572,right=1022,bottom=751; DOM="[object HTMLDivElement]"

DIV: left=900,top=582,right=1010,bottom=751; DOM="[object HTMLDivElement]"

DIV: left=900,top=582,right=1010,bottom=751; DOM="[object HTMLDivElement]"

A: left=900,top=695,right=1010,bottom=750; DOM="http://www.ikea.com/ca/en/catalog/products/10282075/"

DIV: left=900,top=719,right=1010,bottom=732; DOM="[object HTMLDivElement]"

TD: left=1023,top=572,right=1160,bottom=764; DOM="[object HTMLTableCellElement]"

DIV: left=1023,top=572,right=1160,bottom=751; DOM="[object HTMLDivElement]"

DIV: left=1038,top=582,right=1148,bottom=751; DOM="[object HTMLDivElement]"

DIV: left=1038,top=582,right=1148,bottom=751; DOM="[object HTMLDivElement]"

A: left=1038,top=695,right=1148,bottom=750; DOM="http://www.ikea.com/ca/en/catalog/products/90180025/"

DIV: left=1038,top=719,right=1148,bottom=732; DOM="[object HTMLDivElement]"

TR: left=473,top=764,right=1160,bottom=785; DOM="[object HTMLTableRowElement]"

TR: left=473,top=785,right=1160,bottom=794; DOM="[object HTMLTableRowElement]"

TR: left=473,top=794,right=1160,bottom=986; DOM="[object HTMLTableRowElement]"

TD: left=473,top=794,right=610,bottom=986; DOM="[object HTMLTableCellElement]"

DIV: left=473,top=794,right=610,bottom=986; DOM="[object HTMLDivElement]"

DIV: left=488,top=804,right=598,bottom=986; DOM="[object HTMLDivElement]"

DIV: left=488,top=804,right=598,bottom=986; DOM="[object HTMLDivElement]"

A: left=488,top=917,right=598,bottom=985; DOM="http://www.ikea.com/ca/en/catalog/products/S79047288/"

DIV: left=488,top=954,right=598,bottom=967; DOM="[object HTMLDivElement]"

TD: left=610,top=794,right=747,bottom=986; DOM="[object HTMLTableCellElement]"

DIV: left=610,top=794,right=747,bottom=973; DOM="[object HTMLDivElement]"

DIV: left=625,top=804,right=735,bottom=973; DOM="[object HTMLDivElement]"

DIV: left=625,top=804,right=735,bottom=973; DOM="[object HTMLDivElement]"

A: left=625,top=917,right=735,bottom=972; DOM="http://www.ikea.com/ca/en/catalog/products/40279731/"

DIV: left=625,top=941,right=735,bottom=954; DOM="[object HTMLDivElement]"

TD: left=748,top=794,right=885,bottom=986; DOM="[object HTMLTableCellElement]"

DIV: left=748,top=794,right=885,bottom=986; DOM="[object HTMLDivElement]"

DIV: left=763,top=804,right=873,bottom=986; DOM="[object HTMLDivElement]"

DIV: left=763,top=804,right=873,bottom=986; DOM="[object HTMLDivElement]"

A: left=763,top=917,right=873,bottom=985; DOM="http://www.ikea.com/ca/en/catalog/products/90288554/"

DIV: left=763,top=941,right=873,bottom=967; DOM="[object HTMLDivElement]"

TD: left=885,top=794,right=1022,bottom=986; DOM="[object HTMLTableCellElement]"

DIV: left=885,top=794,right=1022,bottom=973; DOM="[object HTMLDivElement]"

DIV: left=900,top=804,right=1010,bottom=973; DOM="[object HTMLDivElement]"

DIV: left=900,top=804,right=1010,bottom=973; DOM="[object HTMLDivElement]"

A: left=900,top=917,right=1010,bottom=972; DOM="http://www.ikea.com/ca/en/catalog/products/30218597/"

DIV: left=900,top=941,right=1010,bottom=954; DOM="[object HTMLDivElement]"

TD: left=1023,top=794,right=1160,bottom=986; DOM="[object HTMLTableCellElement]"

DIV: left=1023,top=794,right=1160,bottom=973; DOM="[object HTMLDivElement]"

DIV: left=1038,top=804,right=1148,bottom=973; DOM="[object HTMLDivElement]"

DIV: left=1038,top=804,right=1148,bottom=973; DOM="[object HTMLDivElement]"

A: left=1038,top=917,right=1148,bottom=972; DOM="http://www.ikea.com/ca/en/catalog/products/60306494/"

DIV: left=1038,top=941,right=1148,bottom=954; DOM="[object HTMLDivElement]"

TR: left=473,top=986,right=1160,bottom=1007; DOM="[object HTMLTableRowElement]"

TR: left=473,top=1007,right=1160,bottom=1016; DOM="[object HTMLTableRowElement]"

TR: left=473,top=1016,right=1160,bottom=1261; DOM="[object HTMLTableRowElement]"

TD: left=473,top=1016,right=610,bottom=1261; DOM="[object HTMLTableCellElement]"

DIV: left=473,top=1016,right=610,bottom=1195; DOM="[object HTMLDivElement]"

DIV: left=488,top=1026,right=598,bottom=1195; DOM="[object HTMLDivElement]"

